Out_Date,Out_Day,Out_Weekday,Out_Month,out_Year,Out_Time,Out_Cities,Out_Airline,Return_Date,Return_Day,Return_Weekday,Return_Month,Return_Year,Return_Time,Return_Cities,Return_Airline,Out_Travel_Time,Return_Travel_Time,Out_Journey_Type,Return_Journey_Type,Out_Stop_Cities,Return_Stop_Cities,Price,timestamp,sort
10/7/2021,10,Saturday,July,2021,07:15–09:15,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,18:05–20:00,MAA Chennai,IndiGo,2h 00m,1h 55m,direct,direct,0,0,3603,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,15:20–17:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,18:05–20:00,MAA Chennai,IndiGo,2h 05m,1h 55m,direct,direct,0,0,3603,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,10:20–12:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,18:05–20:00,MAA Chennai,IndiGo,2h 05m,1h 55m,direct,direct,0,0,3603,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,09:40–11:45,MAA Chennai,IndiGo,1h 55m,2h 05m,direct,direct,0,0,3603,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,07:15–09:15,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,09:40–11:45,MAA Chennai,IndiGo,2h 00m,2h 05m,direct,direct,0,0,3603,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,10:20–12:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,09:40–11:45,MAA Chennai,IndiGo,2h 05m,2h 05m,direct,direct,0,0,3603,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,15:20–17:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,09:40–11:45,MAA Chennai,IndiGo,2h 05m,2h 05m,direct,direct,0,0,3603,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,04:45–06:35,MAA Chennai,IndiGo,1h 55m,1h 50m,direct,direct,0,0,4505,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,07:15–09:15,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,04:45–06:35,MAA Chennai,IndiGo,2h 00m,1h 50m,direct,direct,0,0,4505,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,19:10–21:10,MAA Chennai,IndiGo,1h 55m,2h 00m,direct,direct,0,0,4505,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,07:40–09:40,MAA Chennai,IndiGo,1h 55m,2h 00m,direct,direct,0,0,4505,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,19:55–21:55,MAA Chennai,IndiGo,1h 55m,2h 00m,direct,direct,0,0,4505,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,15:20–17:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,04:45–06:35,MAA Chennai,IndiGo,2h 05m,1h 50m,direct,direct,0,0,4505,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,10:20–12:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,04:45–06:35,MAA Chennai,IndiGo,2h 05m,1h 50m,direct,direct,0,0,4505,20211230-1222,Cheap
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,18:05–20:00,MAA Chennai,IndiGo,1h 55m,1h 55m,direct,direct,0,0,4074,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,18:05–20:00,MAA Chennai,IndiGo,1h 55m,1h 55m,direct,direct,0,0,3603,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,10:50–15:10,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,12:00–16:35,MAA Chennai,IndiGo,4h 20m,4h 35m,1 stop,1 stop,HYD,HYD,3329,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,07:15–09:15,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,18:05–20:00,MAA Chennai,IndiGo,2h 00m,1h 55m,direct,direct,0,0,3603,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,15:20–17:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,18:05–20:00,MAA Chennai,IndiGo,2h 05m,1h 55m,direct,direct,0,0,3603,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,10:20–12:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,18:05–20:00,MAA Chennai,IndiGo,2h 05m,1h 55m,direct,direct,0,0,3603,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,09:40–11:45,MAA Chennai,IndiGo,1h 55m,2h 05m,direct,direct,0,0,3603,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,07:15–09:15,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,09:40–11:45,MAA Chennai,IndiGo,2h 00m,2h 05m,direct,direct,0,0,3603,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,10:20–12:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,09:40–11:45,MAA Chennai,IndiGo,2h 05m,2h 05m,direct,direct,0,0,3603,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,15:20–17:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,09:40–11:45,MAA Chennai,IndiGo,2h 05m,2h 05m,direct,direct,0,0,3603,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,04:45–06:35,MAA Chennai,IndiGo,1h 55m,1h 50m,direct,direct,0,0,4505,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,07:15–09:15,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,04:45–06:35,MAA Chennai,IndiGo,2h 00m,1h 50m,direct,direct,0,0,4505,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,19:10–21:10,MAA Chennai,IndiGo,1h 55m,2h 00m,direct,direct,0,0,4505,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,07:40–09:40,MAA Chennai,IndiGo,1h 55m,2h 00m,direct,direct,0,0,4505,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,05:05–07:00,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,19:55–21:55,MAA Chennai,IndiGo,1h 55m,2h 00m,direct,direct,0,0,4505,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,15:20–17:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,04:45–06:35,MAA Chennai,IndiGo,2h 05m,1h 50m,direct,direct,0,0,4505,20211230-1227,fast
10/7/2021,10,Saturday,July,2021,10:20–12:25,BOM Chhatrapati,IndiGo,30/7/2021,30,Friday,July,2021,04:45–06:35,MAA Chennai,IndiGo,2h 05m,1h 50m,direct,direct,0,0,4505,20211230-1227,fast
1/4/2021,01,Thursday,April,2021,06:00–08:00,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,20:55–23:00,BOM Chhatrapati,Vistara,2h 00m,2h 05m,direct,direct,0,0,4288,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,06:00–08:00,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,21:55–00:10,+1 BOM,Vistara,2h 00m,2h 15m,direct,direct,0,0,4288,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,21:40–23:50,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,20:55–23:00,BOM Chhatrapati,Vistara,2h 10m,2h 05m,direct,direct,0,0,4288,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,21:40–23:50,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,21:55–00:10,+1 BOM,Vistara,2h 10m,2h 15m,direct,direct,0,0,4288,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,20:00–22:10,DEL Indira,Air India,28/4/2021,28,Wednesday,April,2021,08:00–10:15,BOM Chhatrapati,Air India,2h 10m,2h 15m,direct,direct,0,0,4478,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,19:00–21:15,DEL Indira,Air India,28/4/2021,28,Wednesday,April,2021,08:00–10:15,BOM Chhatrapati,Air India,2h 15m,2h 15m,direct,direct,0,0,4478,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,15:05–18:15,DEL Indira,Air India,28/4/2021,28,Wednesday,April,2021,08:00–10:15,BOM Chhatrapati,Air India,3h 10m,2h 15m,direct,direct,0,0,4478,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,21:50–07:50,+1 DEL,IndiGo,28/4/2021,28,Wednesday,April,2021,09:55–12:10,BOM Chhatrapati,IndiGo,10h 00m,2h 15m,1 stop,direct,JAI,JAI,4605,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,09:20–11:30,BOM Chhatrapati,IndiGo,2h 05m,2h 10m,direct,direct,0,0,4615,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,18:30–20:40,BOM Chhatrapati,IndiGo,2h 05m,2h 10m,direct,direct,0,0,4615,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,13:45–15:55,BOM Chhatrapati,IndiGo,2h 05m,2h 10m,direct,direct,0,0,4615,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,07:05–09:15,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,18:30–20:40,BOM Chhatrapati,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4615,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,06:30–08:40,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,18:30–20:40,BOM Chhatrapati,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4615,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,08:45–10:55,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,09:20–11:30,BOM Chhatrapati,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4615,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,20:30–22:45,BOM Chhatrapati,IndiGo,2h 05m,2h 15m,direct,direct,0,0,4615,20211230-1146,Best
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,09:20–11:30,BOM Chhatrapati,IndiGo,2h 05m,2h 10m,direct,direct,0,0,5117,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,06:00–08:00,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,20:55–23:00,BOM Chhatrapati,Vistara,2h 00m,2h 05m,direct,direct,0,0,4288,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,06:00–08:00,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,21:55–00:10,+1 BOM,Vistara,2h 00m,2h 15m,direct,direct,0,0,4288,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,21:40–23:50,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,20:55–23:00,BOM Chhatrapati,Vistara,2h 10m,2h 05m,direct,direct,0,0,4288,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,21:40–23:50,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,21:55–00:10,+1 BOM,Vistara,2h 10m,2h 15m,direct,direct,0,0,4288,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,20:00–22:10,DEL Indira,Air India,28/4/2021,28,Wednesday,April,2021,08:00–10:15,BOM Chhatrapati,Air India,2h 10m,2h 15m,direct,direct,0,0,4478,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,19:00–21:15,DEL Indira,Air India,28/4/2021,28,Wednesday,April,2021,08:00–10:15,BOM Chhatrapati,Air India,2h 15m,2h 15m,direct,direct,0,0,4478,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,15:05–18:15,DEL Indira,Air India,28/4/2021,28,Wednesday,April,2021,08:00–10:15,BOM Chhatrapati,Air India,3h 10m,2h 15m,direct,direct,0,0,4478,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,09:20–11:30,BOM Chhatrapati,IndiGo,2h 05m,2h 10m,direct,direct,0,0,4615,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,18:30–20:40,BOM Chhatrapati,IndiGo,2h 05m,2h 10m,direct,direct,0,0,4615,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,13:45–15:55,BOM Chhatrapati,IndiGo,2h 05m,2h 10m,direct,direct,0,0,4615,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,07:05–09:15,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,18:30–20:40,BOM Chhatrapati,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4615,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,06:30–08:40,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,18:30–20:40,BOM Chhatrapati,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4615,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,08:45–10:55,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,09:20–11:30,BOM Chhatrapati,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4615,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,20:30–22:45,BOM Chhatrapati,IndiGo,2h 05m,2h 15m,direct,direct,0,0,4615,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,08:45–10:55,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,18:30–20:40,BOM Chhatrapati,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4615,20211230-1144,Cheap
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,09:20–11:30,BOM Chhatrapati,IndiGo,2h 05m,2h 10m,direct,direct,0,0,5117,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,06:00–08:00,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,20:55–23:00,BOM Chhatrapati,Vistara,2h 00m,2h 05m,direct,direct,0,0,4288,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,06:00–08:00,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,21:55–00:10,+1 BOM,Vistara,2h 00m,2h 15m,direct,direct,0,0,4288,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,21:40–23:50,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,20:55–23:00,BOM Chhatrapati,Vistara,2h 10m,2h 05m,direct,direct,0,0,4288,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,21:40–23:50,DEL Indira,Vistara,28/4/2021,28,Wednesday,April,2021,21:55–00:10,+1 BOM,Vistara,2h 10m,2h 15m,direct,direct,0,0,4288,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,20:00–22:10,DEL Indira,Air India,28/4/2021,28,Wednesday,April,2021,08:00–10:15,BOM Chhatrapati,Air India,2h 10m,2h 15m,direct,direct,0,0,4478,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,19:00–21:15,DEL Indira,Air India,28/4/2021,28,Wednesday,April,2021,08:00–10:15,BOM Chhatrapati,Air India,2h 15m,2h 15m,direct,direct,0,0,4478,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,15:05–18:15,DEL Indira,Air India,28/4/2021,28,Wednesday,April,2021,08:00–10:15,BOM Chhatrapati,Air India,3h 10m,2h 15m,direct,direct,0,0,4478,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,09:20–11:30,BOM Chhatrapati,IndiGo,2h 05m,2h 10m,direct,direct,0,0,4615,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,18:30–20:40,BOM Chhatrapati,IndiGo,2h 05m,2h 10m,direct,direct,0,0,4615,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,13:45–15:55,BOM Chhatrapati,IndiGo,2h 05m,2h 10m,direct,direct,0,0,4615,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,07:05–09:15,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,18:30–20:40,BOM Chhatrapati,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4615,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,06:30–08:40,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,18:30–20:40,BOM Chhatrapati,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4615,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,08:45–10:55,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,09:20–11:30,BOM Chhatrapati,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4615,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,01:15–03:20,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,20:30–22:45,BOM Chhatrapati,IndiGo,2h 05m,2h 15m,direct,direct,0,0,4615,20211230-1149,fast
1/4/2021,01,Thursday,April,2021,08:45–10:55,DEL Indira,IndiGo,28/4/2021,28,Wednesday,April,2021,18:30–20:40,BOM Chhatrapati,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4615,20211230-1149,fast
10/6/2021,10,Thursday,June,2021,06:00–08:05,HYD Rajiv,Air India,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 05m,2h 15m,direct,direct,0,0,4034,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,03:55–06:05,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 10m,2h 15m,direct,direct,0,0,4464,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,17:15–19:30,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 15m,2h 15m,direct,direct,0,0,4464,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,20:40–22:55,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 15m,2h 15m,direct,direct,0,0,4464,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,03:55–06:05,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4480,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,20:40–22:55,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 15m,2h 10m,direct,direct,0,0,4480,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,17:15–19:30,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 15m,2h 10m,direct,direct,0,0,4480,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,06:00–08:05,HYD Rajiv,Air India,30/6/2021,30,Wednesday,June,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 05m,2h 05m,direct,direct,0,0,4482,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,06:00–08:05,HYD Rajiv,Air India,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 05m,2h 10m,direct,direct,0,0,4487,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,03:55–06:05,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 10m,2h 05m,direct,direct,0,0,4488,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,17:15–19:30,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 15m,2h 05m,direct,direct,0,0,4488,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,20:40–22:55,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 15m,2h 05m,direct,direct,0,0,4488,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,05:40–07:50,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 10m,2h 15m,direct,direct,0,0,4811,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,05:40–07:50,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4826,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,05:40–07:50,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 10m,2h 05m,direct,direct,0,0,4835,20211230-1208,Best
10/6/2021,10,Thursday,June,2021,03:55–06:05,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4975,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,06:00–08:05,HYD Rajiv,Air India,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 05m,2h 15m,direct,direct,0,0,4034,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,03:55–06:05,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 10m,2h 15m,direct,direct,0,0,4464,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,17:15–19:30,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 15m,2h 15m,direct,direct,0,0,4464,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,20:40–22:55,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 15m,2h 15m,direct,direct,0,0,4464,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,03:55–06:05,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4480,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,20:40–22:55,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 15m,2h 10m,direct,direct,0,0,4480,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,17:15–19:30,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 15m,2h 10m,direct,direct,0,0,4480,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,06:00–08:05,HYD Rajiv,Air India,30/6/2021,30,Wednesday,June,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 05m,2h 05m,direct,direct,0,0,4482,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,06:00–08:05,HYD Rajiv,Air India,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 05m,2h 10m,direct,direct,0,0,4487,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,03:55–06:05,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 10m,2h 05m,direct,direct,0,0,4488,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,17:15–19:30,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 15m,2h 05m,direct,direct,0,0,4488,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,20:40–22:55,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 15m,2h 05m,direct,direct,0,0,4488,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,05:40–07:50,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 10m,2h 15m,direct,direct,0,0,4811,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,05:40–07:50,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4826,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,05:40–07:50,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,04:40–06:45,CCU Netaji,AirAsia India,2h 10m,2h 05m,direct,direct,0,0,4835,20211230-1205,Cheap
10/6/2021,10,Thursday,June,2021,03:55–06:05,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4975,20211230-1211,fast
10/6/2021,10,Thursday,June,2021,06:00–08:05,HYD Rajiv,Air India,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 05m,2h 15m,direct,direct,0,0,4034,20211230-1211,fast
10/6/2021,10,Thursday,June,2021,03:55–06:05,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 10m,2h 15m,direct,direct,0,0,4464,20211230-1211,fast
10/6/2021,10,Thursday,June,2021,17:15–19:30,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 15m,2h 15m,direct,direct,0,0,4464,20211230-1211,fast
10/6/2021,10,Thursday,June,2021,20:40–22:55,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,19:00–21:15,CCU Netaji,Air India,2h 15m,2h 15m,direct,direct,0,0,4464,20211230-1211,fast
10/6/2021,10,Thursday,June,2021,03:55–06:05,HYD Rajiv,IndiGo,30/6/2021,30,Wednesday,June,2021,14:00–16:10,CCU Netaji,IndiGo,2h 10m,2h 10m,direct,direct,0,0,4480,20211230-1211,fast
